Date,symbol,Open,High,Low,Close,Volume
2025-07-22,BTC,117426.5,120269.96875,116233.2265625,119995.4140625,79217583118
2025-07-23,BTC,119997.4453125,120113.3515625,117391.390625,118754.9609375,66608604537
2025-07-24,BTC,118770.984375,119535.453125,117247.96875,118368.0,72627318560
2025-07-25,BTC,118368.0,118486.9765625,114759.8203125,117635.8828125,104857024569
2025-07-26,BTC,117644.84375,118335.6875,117181.2265625,117947.3671875,48508954046
2025-07-27,BTC,117944.7265625,119815.59375,117859.6875,119448.4921875,54683390892
2025-07-28,BTC,119457.5234375,119819.7890625,117441.4375,117924.4765625,64822943193
2025-07-29,BTC,117938.5859375,119273.8671875,116987.3671875,117922.1484375,68463107433
2025-07-30,BTC,117921.9921875,118780.7265625,115800.828125,117831.1875,68896148592
2025-07-31,BTC,117833.6328125,118919.984375,115505.21875,115758.203125,69370346018
2025-08-01,BTC,115738.953125,116060.7734375,112724.4453125,113320.0859375,91294530181
2025-08-02,BTC,113320.390625,114021.6015625,112005.765625,112526.9140625,56870866000
2025-08-03,BTC,112525.8046875,114747.421875,111943.8046875,114217.671875,48099615826
2025-08-04,BTC,114223.921875,115729.46875,114130.40625,115071.8828125,35783028986
2025-08-05,BTC,115072.1875,115117.4375,112701.109375,114141.4453125,61039182286
2025-08-06,BTC,114140.9140625,115737.8359375,113372.25,115028.0,56379133510
2025-08-07,BTC,115030.0546875,117676.90625,114279.7109375,117496.8984375,64051649681
2025-08-08,BTC,117505.5,117689.203125,115917.4609375,116688.7265625,59713005166
2025-08-09,BTC,116678.2734375,117906.609375,116363.8359375,116500.359375,54004312429
2025-08-10,BTC,116497.71875,119320.7109375,116485.1640625,119306.7578125,64755458694
2025-08-11,BTC,119306.8125,122321.09375,118159.03125,118731.4453125,90528784177
2025-08-12,BTC,118717.6640625,120302.46875,118228.71875,120172.90625,72803657984
2025-08-13,BTC,120168.9765625,123682.453125,118939.6328125,123344.0625,90904808795
2025-08-14,BTC,123339.3984375,124457.1171875,117254.8828125,118359.578125,104055627395
2025-08-15,BTC,118365.78125,119332.3125,116864.5703125,117398.3515625,68665353159
2025-08-16,BTC,117398.421875,117996.0625,117271.953125,117491.3515625,48036922378
2025-08-17,BTC,117492.7890625,118595.7734375,117279.5234375,117453.0625,45852169525
2025-08-18,BTC,117453.90625,117614.171875,114723.6796875,116252.3125,72787808090
2025-08-19,BTC,116241.859375,116764.5,112730.3984375,112831.1796875,71657600353
2025-08-20,BTC,112828.0234375,114625.796875,112387.9609375,114274.7421875,67993811526
2025-08-21,BTC,114275.6875,114802.6484375,111986.234375,112419.03125,57817883700
2025-08-22,BTC,112433.734375,117377.3984375,111678.9453125,116874.0859375,82528088240
2025-08-23,BTC,116866.3671875,116996.25,114536.109375,115374.328125,55377142586
2025-08-24,BTC,115387.390625,115615.0859375,111060.546875,113458.4296875,73961489632
2025-08-25,BTC,113456.8984375,113637.84375,109324.28125,110124.3515625,85706860190
2025-08-26,BTC,110124.1015625,112397.015625,108762.0390625,111802.65625,69396320317
2025-08-27,BTC,111795.7109375,112619.4140625,110398.265625,111222.0625,62137056409
2025-08-28,BTC,111219.0546875,113450.078125,110900.921875,112544.8046875,58860155962
2025-08-29,BTC,112550.5234375,112619.0546875,107559.625,108410.8359375,77843379644
2025-08-30,BTC,108409.40625,108929.3515625,107444.4453125,108808.0703125,51486264208
2025-08-31,BTC,108818.4609375,109491.0,108104.65625,108236.7109375,47986191770
2025-09-01,BTC,108228.75,109890.5859375,107271.1796875,109250.59375,66870372995
2025-09-02,BTC,109243.0703125,111748.015625,108454.03125,111200.5859375,74776999491
2025-09-03,BTC,111190.6953125,112600.2265625,110582.9609375,111723.2109375,61119643565
2025-09-04,BTC,111718.1484375,112208.328125,109347.2265625,110723.6015625,60131132901
2025-09-05,BTC,110723.015625,113357.4921875,110233.3984375,110650.984375,60241647677
2025-09-06,BTC,110650.5703125,111275.015625,110024.0859375,110224.6953125,21500719036
2025-09-07,BTC,110221.328125,111591.078125,110211.625,111167.6171875,24618007520
2025-09-08,BTC,111163.015625,112869.234375,110630.609375,112071.4296875,40212813407
2025-09-09,BTC,112077.578125,113225.4375,110776.703125,111530.546875,45984480722
2025-09-10,BTC,111531.25,114275.25,110940.078125,113955.359375,56377473784
2025-09-11,BTC,113961.4296875,115522.546875,113453.8359375,115507.5390625,45685065332
2025-09-12,BTC,115507.7890625,116769.3828125,114794.484375,116101.578125,54785725894
2025-09-13,BTC,116093.5625,116334.6328125,115248.2734375,115950.5078125,34549454947
2025-09-14,BTC,115950.2890625,116181.5,115222.3984375,115407.65625,32798036057
2025-09-15,BTC,115399.6328125,116747.8828125,114461.0625,115444.875,52937859416
2025-09-16,BTC,115423.7578125,117005.2734375,114813.09375,116843.1875,45781744593
2025-09-17,BTC,116840.5078125,117328.609375,114794.9765625,116468.5078125,60528025996
2025-09-18,BTC,116461.265625,117911.7890625,116188.796875,117137.203125,49457272032
2025-09-19,BTC,117137.671875,117479.7578125,115141.8203125,115688.859375,38828473971
2025-09-20,BTC,115691.125,116191.1484375,115473.5234375,115721.9609375,22864449614
2025-09-21,BTC,115730.2265625,115901.0859375,115252.578125,115306.09375,22495852193
2025-09-22,BTC,115309.21875,115431.3125,112037.6484375,112748.5078125,70684158591
2025-09-23,BTC,112757.4765625,113351.9140625,111535.5703125,112014.5,47211853279
2025-09-24,BTC,112007.6640625,113986.2734375,111229.640625,113328.6328125,48044595085
2025-09-25,BTC,113330.1640625,113541.0859375,108713.3984375,109049.2890625,75528654284
2025-09-26,BTC,109041.296875,110359.1953125,108728.9765625,109712.828125,57738288949
2025-09-27,BTC,109707.140625,109778.5,109144.296875,109681.9453125,26308042910
2025-09-28,BTC,109681.9453125,112375.484375,109236.9453125,112122.640625,33371048505
2025-09-29,BTC,112117.875,114473.5703125,111589.953125,114400.3828125,60000147466
2025-09-30,BTC,114396.5234375,114836.6171875,112740.5625,114056.0859375,58986330258
2025-10-01,BTC,114057.59375,118648.9296875,113981.3984375,118648.9296875,71328680132
2025-10-02,BTC,118652.3828125,121086.40625,118383.15625,120681.2578125,71415163912
2025-10-03,BTC,120656.984375,123944.703125,119344.3125,122266.53125,83941392228
2025-10-04,BTC,122267.46875,122857.640625,121577.5703125,122425.4296875,36769171735
2025-10-05,BTC,122419.671875,125559.2109375,122191.9609375,123513.4765625,73689317763
2025-10-06,BTC,123510.453125,126198.0703125,123196.046875,124752.53125,72568881188
2025-10-07,BTC,124752.140625,125184.0234375,120681.96875,121451.3828125,76149412513
2025-10-08,BTC,121448.3515625,124167.09375,121119.1796875,123354.8671875,65354305286
2025-10-09,BTC,123337.0703125,123739.34375,119812.03125,121705.5859375,74653009425
2025-10-10,BTC,121704.7421875,122509.6640625,104582.4140625,113214.3671875,153125018868
2025-10-11,BTC,113236.4296875,113429.7265625,109760.5625,110807.8828125,110236934340
2025-10-12,BTC,110811.515625,115805.0625,109715.5390625,115169.765625,93710414091
2025-10-13,BTC,115161.6796875,116020.484375,113821.1875,115271.078125,71582026739
2025-10-14,BTC,115264.8828125,115502.8828125,110029.484375,113118.6640625,92212917403
2025-10-15,BTC,113113.96875,113622.3828125,110235.8359375,110783.1640625,72574132855
2025-10-16,BTC,110782.171875,111990.8125,107537.03125,108186.0390625,87306423067
2025-10-17,BTC,108179.1328125,109235.8046875,103598.4296875,106467.7890625,99703051669
2025-10-18,BTC,106483.734375,107490.984375,106387.453125,107198.265625,37779905278
2025-10-19,BTC,107204.3125,109488.9921875,106157.7890625,108666.7109375,47657008953
2025-10-20,BTC,108667.4453125,111711.03125,107485.015625,110588.9296875,63507793085
2025-10-21,BTC,110587.6328125,113996.34375,107534.75,108476.890625,101194375480
2025-10-22,BTC,108491.53125,109115.1328125,106778.0,107688.5859375,80807013218
2025-10-23,BTC,107679.4375,111288.59375,107548.4296875,110069.7265625,54944076060
2025-10-24,BTC,110069.3515625,111842.53125,109770.1484375,111033.921875,48160816980
2025-10-25,BTC,111032.6171875,111947.703125,110704.40625,111641.7265625,24707667305
2025-10-26,BTC,111639.0546875,115260.90625,111268.484375,114472.4453125,41708524143
2025-10-27,BTC,114479.8515625,116273.3125,113882.2890625,114119.328125,61761358733
2025-10-28,BTC,114129.0859375,116078.984375,112291.6796875,112956.1640625,64528066504
2025-10-29,BTC,112921.328125,113642.7265625,109368.71875,110055.3046875,62192043469
2025-10-30,BTC,110059.1953125,111612.3515625,106376.6875,108305.546875,69673964814
2025-10-31,BTC,108304.4140625,111031.8203125,108288.2734375,109556.1640625,60090359560
2025-11-01,BTC,109558.625,110574.8984375,109372.953125,110064.015625,25871668762
2025-11-02,BTC,110064.4296875,111167.3125,109523.453125,110639.625,34284209459
2025-11-03,BTC,110646.90625,110764.9140625,105336.359375,106547.5234375,72852006359
2025-11-04,BTC,106541.421875,107264.8828125,98962.0625,101590.5234375,110967184773
2025-11-05,BTC,101579.234375,104534.703125,98989.9140625,103891.8359375,77584934804
2025-11-06,BTC,103893.6640625,104147.3046875,100336.8671875,101301.2890625,63932752861
2025-11-07,BTC,101286.2421875,104052.9140625,99257.0546875,103372.40625,92168030081
2025-11-08,BTC,103371.703125,103373.5625,101458.0390625,102282.1171875,51446691095
2025-11-09,BTC,102278.984375,105418.3671875,101468.875,104719.640625,59679243013
2025-11-10,BTC,104723.7734375,106564.6953125,104350.6484375,105996.59375,69585887229
2025-11-11,BTC,105996.859375,107428.2578125,102457.328125,102997.46875,71130078574
2025-11-12,BTC,103011.4375,105297.234375,100836.6171875,101663.1875,64347179408
2025-11-13,BTC,101674.1484375,104005.4921875,97988.71875,99697.4921875,101546815416
2025-11-14,BTC,99694.703125,99804.4296875,94000.734375,94397.7890625,114346441890
2025-11-15,BTC,94420.46875,96728.46875,94420.46875,95549.1484375,38500716654
2025-11-16,BTC,95556.8671875,96564.1875,92971.1640625,94177.078125,71086235862
2025-11-17,BTC,94180.875,95928.3671875,91214.7578125,92093.875,94186165724
2025-11-18,BTC,92094.53125,93745.078125,89300.4609375,92948.875,101333569062
2025-11-19,BTC,92946.1640625,92946.1640625,88526.828125,91465.9921875,80350354656
2025-11-20,BTC,91459.3515625,93025.0703125,86040.796875,86631.8984375,97970645638
2025-11-21,BTC,86528.7734375,87380.8046875,80659.8125,85090.6875,129157506112
2025-11-22,BTC,85098.5625,85503.0078125,83490.8984375,84648.359375,40793099246
2025-11-23,BTC,84648.609375,88038.46875,84641.7734375,86805.0078125,58083435576
2025-11-24,BTC,86798.7734375,89206.3359375,85272.1953125,88270.5625,74433896110
2025-11-25,BTC,88269.9609375,88457.3359375,86131.4296875,87341.890625,64837343545
2025-11-26,BTC,87345.5859375,90581.15625,86316.8984375,90518.3671875,66496301869
2025-11-27,BTC,90517.765625,91897.578125,90089.515625,91285.375,57040622845
2025-11-28,BTC,91285.3828125,92969.0859375,90257.1171875,90919.265625,60895830289
2025-11-29,BTC,90918.7421875,91187.6171875,90260.1875,90851.7578125,37921773455
2025-11-30,BTC,90838.2109375,91965.046875,90394.3125,90394.3125,38497902869
2025-12-01,BTC,90389.109375,90398.15625,83862.25,86321.5703125,87962894424
2025-12-02,BTC,86322.5390625,92316.6328125,86202.1953125,91350.203125,78546798211
2025-12-03,BTC,91345.09375,94060.7734375,91056.390625,93527.8046875,77650204986
2025-12-04,BTC,93454.2578125,94038.2421875,90976.1015625,92141.625,64538402681
2025-12-05,BTC,92133.6484375,92702.640625,88152.140625,89387.7578125,63256398633
2025-12-06,BTC,89389.359375,90267.4609375,88951.6640625,89272.375,37994042405
2025-12-07,BTC,89277.8125,91740.84375,87799.5625,90405.640625,47394898960
2025-12-08,BTC,90424.5859375,92267.1171875,89644.890625,90640.203125,57394099056
2025-12-09,BTC,90639.703125,94601.5703125,89586.9765625,92691.7109375,66861721440
2025-12-10,BTC,92695.234375,94477.15625,91640.1328125,92020.9453125,65420694513
2025-12-11,BTC,92011.3046875,93554.265625,89335.296875,92511.3359375,64532834621
2025-12-12,BTC,92513.6640625,92747.9296875,89532.6015625,90270.4140625,80275884583
2025-12-13,BTC,90257.796875,90647.5703125,89800.9921875,90298.7109375,64237748110
2025-12-14,BTC,90296.4375,90498.109375,87634.9375,88175.1796875,50465972205
2025-12-15,BTC,88171.078125,89983.921875,85304.078125,86419.78125,45559514323
2025-12-16,BTC,86424.40625,88170.09375,85381.6875,87843.984375,41262178223
2025-12-17,BTC,87847.6171875,90264.5703125,85316.265625,86143.7578125,44243392914
2025-12-18,BTC,86144.3671875,89412.6640625,84436.3125,85462.5078125,52667115348
2025-12-19,BTC,85476.1328125,89339.1171875,85107.6640625,88103.3828125,46733310561
2025-12-20,BTC,88101.671875,88497.203125,87924.875,88344.0,14688196659
2025-12-21,BTC,88344.703125,89027.953125,87613.203125,88621.75,19845522660
2025-12-22,BTC,88621.3984375,90501.9296875,87908.0703125,88490.015625,38047472118
2024-01-01,ETH,2282.870361328125,2352.327880859375,2267.01806640625,2352.327880859375,6906765990
2024-01-02,ETH,2352.593505859375,2431.21240234375,2348.892333984375,2355.83642578125,12910543630
2024-01-03,ETH,2355.9814453125,2385.11767578125,2113.92529296875,2210.761962890625,19332933581
2024-01-04,ETH,2210.529052734375,2294.608154296875,2204.86572265625,2269.0380859375,11044564896
2024-01-05,ETH,2269.409423828125,2276.7646484375,2209.537109375,2268.647216796875,10860953290
2024-01-06,ETH,2269.5400390625,2271.359375,2219.781982421875,2241.624755859375,5970741680
2024-01-07,ETH,2242.0126953125,2257.1279296875,2211.5625,2222.865966796875,6490053615
2024-01-08,ETH,2222.857666015625,2358.815673828125,2171.99365234375,2333.03271484375,13830287095
2024-01-09,ETH,2332.8681640625,2369.6416015625,2243.21923828125,2344.8271484375,14891130716
2024-01-10,ETH,2344.923583984375,2626.976806640625,2341.943115234375,2582.103515625,29042100476
2024-01-11,ETH,2584.171630859375,2687.779052734375,2567.99365234375,2619.619140625,22575246883
2024-01-12,ETH,2619.177001953125,2710.421875,2460.925537109375,2524.460205078125,23623839263
2024-01-13,ETH,2522.933837890625,2589.079833984375,2498.594482421875,2576.597900390625,12250316867
2024-01-14,ETH,2578.003662109375,2578.332275390625,2470.42431640625,2472.2412109375,9405587417
2024-01-15,ETH,2471.6669921875,2550.76904296875,2470.82080078125,2511.36376953125,9700630000
2024-01-16,ETH,2510.627197265625,2613.56689453125,2500.00390625,2587.691162109375,11063317095
2024-01-17,ETH,2587.044677734375,2592.737060546875,2508.432861328125,2528.369384765625,10441017520
2024-01-18,ETH,2528.59326171875,2546.263916015625,2426.135498046875,2467.018798828125,11900028080
2024-01-19,ETH,2468.68896484375,2501.30517578125,2414.7109375,2489.49853515625,11405278376
2024-01-20,ETH,2489.84765625,2489.84765625,2456.095703125,2469.589111328125,5297826161
2024-01-21,ETH,2469.798583984375,2479.760498046875,2452.377685546875,2453.9130859375,4578471955
2024-01-22,ETH,2454.9873046875,2463.447265625,2303.502685546875,2310.826416015625,13923771728
2024-01-23,ETH,2310.95166015625,2348.03125,2167.282470703125,2240.68603515625,16182147521
2024-01-24,ETH,2241.749755859375,2261.384521484375,2197.65673828125,2233.561767578125,10134722960
2024-01-25,ETH,2233.969970703125,2240.380859375,2173.6865234375,2217.710205078125,9302247037
2024-01-26,ETH,2217.44189453125,2280.3837890625,2196.14013671875,2267.19970703125,9975117607
2024-01-27,ETH,2267.3193359375,2282.54443359375,2252.38525390625,2267.885986328125,5144367230
2024-01-28,ETH,2268.19287109375,2306.898681640625,2242.683837890625,2257.208740234375,7296214994
2024-01-29,ETH,2256.995361328125,2320.02734375,2237.711669921875,2317.064208984375,8948195551
2024-01-30,ETH,2317.435791015625,2388.87060546875,2298.281982421875,2344.49365234375,10173440062
2024-01-31,ETH,2343.558837890625,2349.611328125,2264.443603515625,2282.54443359375,10807883277
2024-02-01,ETH,2282.17529296875,2309.842529296875,2243.57177734375,2303.82470703125,8895583113
2024-02-02,ETH,2303.7060546875,2323.053466796875,2282.230224609375,2308.0380859375,7186143091
2024-02-03,ETH,2307.980224609375,2327.346923828125,2293.5380859375,2296.038330078125,4647754021
2024-02-04,ETH,2296.116943359375,2309.01123046875,2272.304931640625,2289.546142578125,5438100035
2024-02-05,ETH,2289.20556640625,2334.6767578125,2270.06787109375,2298.888916015625,7277068110
2024-02-06,ETH,2298.955078125,2389.826171875,2296.78857421875,2372.201904296875,9520885493
2024-02-07,ETH,2372.2626953125,2442.63623046875,2353.7060546875,2423.7451171875,9660628536
2024-02-08,ETH,2424.080078125,2459.556640625,2414.74951171875,2419.906494140625,9941841732
2024-02-09,ETH,2419.773681640625,2522.724609375,2419.36279296875,2487.515625,13634203177
2024-02-10,ETH,2487.650390625,2516.7197265625,2475.857666015625,2501.228271484375,6474444159
2024-02-11,ETH,2501.1298828125,2537.67919921875,2495.21435546875,2507.570556640625,7347245813
2024-02-12,ETH,2507.578857421875,2663.8427734375,2473.81201171875,2658.115966796875,13022696866
2024-02-13,ETH,2659.586181640625,2686.455078125,2599.16943359375,2642.185302734375,18271237044
2024-02-14,ETH,2641.685302734375,2786.8935546875,2621.025390625,2777.90234375,21448973822
2024-02-15,ETH,2777.601318359375,2865.845458984375,2764.010498046875,2824.37890625,23734481937
2024-02-16,ETH,2825.480712890625,2858.450439453125,2760.3310546875,2803.69140625,17057114638
2024-02-17,ETH,2803.73583984375,2805.128662109375,2724.386962890625,2786.672607421875,17932379943
2024-02-18,ETH,2786.709716796875,2892.843505859375,2767.9130859375,2878.998046875,23355830478
2024-02-19,ETH,2881.296875,2983.37060546875,2860.263671875,2943.57470703125,15163110589
2024-02-20,ETH,2944.1064453125,3031.5244140625,2879.9033203125,3013.503662109375,20341598470
2024-02-21,ETH,3015.6533203125,3017.1904296875,2875.41845703125,2970.35546875,18897136867
2024-02-22,ETH,2969.599853515625,3030.666015625,2907.109375,2971.00732421875,18058908246
2024-02-23,ETH,2970.1396484375,2991.32958984375,2906.583740234375,2921.658203125,12822717059
2024-02-24,ETH,2921.962890625,3003.195068359375,2907.70068359375,2992.385986328125,10701688842
2024-02-25,ETH,2992.36669921875,3117.428955078125,2984.39306640625,3112.697265625,14620450464
2024-02-26,ETH,3112.529052734375,3197.375,3037.95458984375,3178.99365234375,17504464351
2024-02-27,ETH,3178.405029296875,3287.9580078125,3167.83056640625,3244.519287109375,21090315368
2024-02-28,ETH,3243.893310546875,3485.450927734375,3201.575927734375,3385.703857421875,32885894265
2024-02-29,ETH,3386.802734375,3518.96923828125,3303.9052734375,3341.919677734375,28469171094
2024-03-01,ETH,3341.9658203125,3452.626220703125,3341.85107421875,3435.053955078125,16880101987
2024-03-02,ETH,3436.1591796875,3459.747314453125,3398.89892578125,3422.0498046875,12024340617
2024-03-03,ETH,3422.875244140625,3491.16845703125,3372.214111328125,3490.99365234375,13643324467
2024-03-04,ETH,3489.340087890625,3641.459228515625,3446.017578125,3630.433837890625,26772963830
2024-03-05,ETH,3631.928955078125,3828.15966796875,3224.119384765625,3554.964599609375,47706899137
2024-03-06,ETH,3554.06787109375,3901.434326171875,3502.802490234375,3819.226318359375,34938642613
2024-03-07,ETH,3818.31103515625,3939.593994140625,3738.685302734375,3874.34765625,22457177587
2024-03-08,ETH,3874.830810546875,3998.826416015625,3828.36328125,3892.06103515625,26135487051
2024-03-09,ETH,3892.119140625,3950.396484375,3880.658935546875,3915.4189453125,11926623780
2024-03-10,ETH,3915.590576171875,3968.7236328125,3800.564453125,3881.193115234375,15783924355
2024-03-11,ETH,3881.23779296875,4087.050048828125,3745.125244140625,4066.445068359375,28806262507
2024-03-12,ETH,4066.6904296875,4092.2841796875,3831.889892578125,3980.273193359375,26917010932
2024-03-13,ETH,3980.26513671875,4083.00732421875,3936.627197265625,4006.45703125,22028114691
2024-03-14,ETH,4005.7451171875,4011.102783203125,3721.78857421875,3883.140380859375,25434810823
2024-03-15,ETH,3882.85693359375,3928.775634765625,3571.774658203125,3735.22021484375,33505075433
2024-03-16,ETH,3736.10498046875,3780.89453125,3468.079345703125,3522.860107421875,20199855932
2024-03-17,ETH,3523.02978515625,3676.263427734375,3414.17236328125,3642.4130859375,19938757095
2024-03-18,ETH,3642.298828125,3642.4970703125,3456.09130859375,3517.985107421875,21162220224
2024-03-19,ETH,3518.34765625,3546.582275390625,3149.286865234375,3157.6181640625,34166976701
2024-03-20,ETH,3158.396728515625,3534.826416015625,3059.65478515625,3513.39306640625,36605316331
2024-03-21,ETH,3514.017578125,3586.905029296875,3412.22265625,3492.9912109375,22213647922
2024-03-22,ETH,3492.89794921875,3541.898193359375,3254.96923828125,3333.68798828125,20574952329
2024-03-23,ETH,3335.592529296875,3433.758056640625,3273.115478515625,3336.593994140625,13242137554
2024-03-24,ETH,3336.666015625,3470.344482421875,3301.27734375,3454.636474609375,12156660941
2024-03-25,ETH,3454.8857421875,3657.118896484375,3421.79052734375,3590.8837890625,18603921705
2024-03-26,ETH,3591.085205078125,3678.789794921875,3545.4287109375,3587.5048828125,18505553577
2024-03-27,ETH,3587.313720703125,3664.383056640625,3460.3935546875,3500.115234375,18753082145
2024-03-28,ETH,3500.216064453125,3609.705322265625,3465.332275390625,3561.2939453125,16419674157
2024-03-29,ETH,3561.01171875,3583.701416015625,3475.7255859375,3511.80615234375,12712701619
2024-03-30,ETH,3511.82763671875,3566.08447265625,3489.902099609375,3507.9443359375,9389066783
2024-03-31,ETH,3507.95166015625,3655.218994140625,3507.24267578125,3647.8564453125,10499881424
2024-04-01,ETH,3647.819580078125,3648.129150390625,3418.6953125,3505.030029296875,16002098681
2024-04-02,ETH,3504.818359375,3506.962890625,3215.985107421875,3277.234619140625,22076539151
2024-04-03,ETH,3277.32421875,3368.111572265625,3205.649169921875,3311.44189453125,16010734587
2024-04-04,ETH,3311.495361328125,3443.20751953125,3253.3193359375,3330.04052734375,14476330517
2024-04-05,ETH,3330.005859375,3345.66650390625,3214.244140625,3318.88525390625,15214447092
2024-04-06,ETH,3318.86474609375,3397.592529296875,3308.9833984375,3354.183837890625,8956926798
2024-04-07,ETH,3354.2138671875,3458.50830078125,3346.11474609375,3453.49462890625,9931108526
2024-04-08,ETH,3453.498779296875,3727.616455078125,3409.51171875,3695.292724609375,19055143129
2024-04-09,ETH,3695.341796875,3724.92236328125,3455.107666015625,3505.163330078125,18279773833
2024-04-10,ETH,3505.156005859375,3561.516357421875,3415.180419921875,3543.737060546875,16872482726
2024-04-11,ETH,3543.4521484375,3616.1943359375,3477.171142578125,3505.247802734375,14076734489
2024-04-12,ETH,3505.329833984375,3552.589111328125,3103.43017578125,3243.034912109375,22104869556
2024-04-13,ETH,3242.94091796875,3299.663818359375,2862.3935546875,3004.900390625,29930408174
2024-04-14,ETH,3005.547607421875,3174.66650390625,2914.4228515625,3156.94189453125,25486284994
2024-04-15,ETH,3156.830078125,3277.5615234375,3026.538818359375,3101.600341796875,21925843181
2024-04-16,ETH,3101.140625,3127.160888671875,2997.754638671875,3084.920166015625,19441391169
2024-04-17,ETH,3084.923583984375,3123.669677734375,2918.5537109375,2984.7275390625,17711869375
2024-04-18,ETH,2984.705322265625,3094.842041015625,2956.12744140625,3066.027587890625,15183777035
2024-04-19,ETH,3065.953125,3127.114990234375,2868.7958984375,3059.278564453125,20399982867
2024-04-20,ETH,3059.47802734375,3170.6728515625,3021.784912109375,3157.627197265625,9918642130
2024-04-21,ETH,3157.571044921875,3197.50634765625,3119.552001953125,3147.28857421875,9394387894
2024-04-22,ETH,3147.66357421875,3236.6591796875,3131.367431640625,3201.652099609375,12063858733
2024-04-23,ETH,3201.588623046875,3264.41943359375,3154.58984375,3219.91162109375,11054442653
2024-04-24,ETH,3219.95703125,3292.921630859375,3105.982177734375,3139.80517578125,14000234760
2024-04-25,ETH,3139.624267578125,3190.976318359375,3074.8046875,3156.509521484375,13989030260
2024-04-26,ETH,3156.384033203125,3166.188720703125,3103.10400390625,3130.164794921875,10622333862
2024-04-27,ETH,3129.72705078125,3279.451171875,3071.340087890625,3252.168212890625,11820785577
2024-04-28,ETH,3252.24560546875,3351.176513671875,3249.149169921875,3262.774658203125,11379192678
2024-04-29,ETH,3262.3408203125,3285.46875,3116.199951171875,3215.428955078125,15032246816
2024-04-30,ETH,3215.381103515625,3249.37841796875,2918.228759765625,3012.286865234375,18266894653
2024-05-01,ETH,3011.015625,3020.17333984375,2815.92333984375,2969.78466796875,20005057445
2024-05-02,ETH,2969.79443359375,3015.05029296875,2894.329833984375,2988.16845703125,13163903903
2024-05-03,ETH,2988.134521484375,3127.1552734375,2960.18212890625,3103.5419921875,12862183229
2024-05-04,ETH,3103.61962890625,3167.541259765625,3096.267578125,3117.576416015625,8283229638
2024-05-05,ETH,3117.636962890625,3170.05517578125,3075.586181640625,3137.2490234375,8783447639
2024-05-06,ETH,3137.51025390625,3220.15234375,3048.238525390625,3062.728759765625,13008587255
2024-05-07,ETH,3062.7509765625,3129.081298828125,3003.013671875,3006.5771484375,11743187337
2024-05-08,ETH,3006.315673828125,3037.196044921875,2938.47265625,2973.6572265625,11791662158
2024-05-09,ETH,2973.9716796875,3057.958251953125,2951.223876953125,3036.0205078125,10861947179
2024-05-10,ETH,3036.231201171875,3052.7294921875,2881.000732421875,2909.791259765625,12278653601
2024-05-11,ETH,2909.845458984375,2942.1787109375,2888.083251953125,2911.60205078125,6795916454
2024-05-12,ETH,2911.658203125,2953.04736328125,2902.201904296875,2928.701904296875,5908941395
2024-05-13,ETH,2928.81396484375,2994.869140625,2865.134521484375,2949.359619140625,13352264795
2024-05-14,ETH,2949.213134765625,2959.546630859375,2863.5458984375,2881.157958984375,12444516140
2024-05-15,ETH,2881.224609375,3041.602294921875,2864.7353515625,3037.056640625,14666902956
2024-05-16,ETH,3036.01416015625,3041.80712890625,2925.08740234375,2945.131103515625,13035465176
2024-05-17,ETH,2945.136962890625,3120.3017578125,2934.112548828125,3094.11865234375,14449438097
2024-05-18,ETH,3094.553466796875,3146.79052734375,3087.704345703125,3122.948974609375,9407051320
2024-05-19,ETH,3122.82470703125,3137.1484375,3056.75439453125,3071.843017578125,8747800800
2024-05-20,ETH,3071.85888671875,3690.805908203125,3050.2978515625,3663.85546875,31228143948
2024-05-21,ETH,3663.01123046875,3837.372802734375,3628.096435546875,3789.312744140625,37643853967
2024-05-22,ETH,3789.372802734375,3810.948486328125,3655.0751953125,3737.2177734375,25155809461
2024-05-23,ETH,3737.178466796875,3943.553955078125,3552.642578125,3776.92724609375,45623656317
2024-05-24,ETH,3776.992431640625,3825.12255859375,3631.990234375,3726.9345703125,22257061429
2024-05-25,ETH,3726.9755859375,3776.006591796875,3710.5283203125,3749.236572265625,10000027764
2024-05-26,ETH,3749.179931640625,3879.470703125,3732.02294921875,3825.8974609375,14650794791
2024-05-27,ETH,3826.127197265625,3973.556396484375,3821.930419921875,3892.0068359375,18949181813
2024-05-28,ETH,3892.096923828125,3924.895751953125,3771.2138671875,3840.25634765625,19846044324
2024-05-29,ETH,3840.235107421875,3880.6484375,3742.041259765625,3763.196533203125,17411416736
2024-05-30,ETH,3763.357666015625,3823.643310546875,3702.263671875,3746.849609375,15065849797
2024-05-31,ETH,3746.861572265625,3843.857666015625,3723.835205078125,3760.026611328125,15290700646
2024-06-01,ETH,3759.88427734375,3829.294677734375,3749.840087890625,3813.198974609375,8661024535
2024-06-02,ETH,3813.275634765625,3834.911865234375,3752.41455078125,3780.89599609375,11126903059
2024-06-03,ETH,3780.854248046875,3848.60302734375,3758.919921875,3766.38916015625,14082454300
2024-06-04,ETH,3766.476318359375,3831.364990234375,3738.13427734375,3812.515869140625,13331489271
2024-06-05,ETH,3812.560791015625,3887.48583984375,3778.65576171875,3864.260986328125,15480034434
2024-06-06,ETH,3864.263427734375,3878.05224609375,3761.775390625,3811.60595703125,13606583873
2024-06-07,ETH,3811.666015625,3838.4521484375,3615.2802734375,3678.629150390625,18220286186
